Team Name,roster_person_fullName,roster_person_id,_Null_,active,alternateCaptain,birthCity,birthCountry,birthDate,birthStateProvince,captain,currentAge,currentTeam_id,currentTeam_link,currentTeam_name,firstName,fullName,height,id,lastName,link,nationality,primaryNumber,primaryPosition_abbreviation,primaryPosition_code,primaryPosition_name,primaryPosition_type,rookie,rosterStatus,shootsCatches,weight
New York Rangers,Jacob Trouba,8476885,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Rochester,USA,1994-02-26,MI,0,25,3,/api/v1/teams/3,New York Rangers,Jacob,Jacob Trouba,"6' 3""",8476885,Trouba,/api/v1/people/8476885,USA,8,D,D,Defenseman,Defenseman,0,Y,R,209
New York Rangers,Jesper Fast,8475855,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,1,Nassjo,SWE,1991-12-02,"",0,28,3,/api/v1/teams/3,New York Rangers,Jesper,Jesper Fast,"6' 1""",8475855,Fast,/api/v1/people/8475855,SWE,17,RW,R,Right Wing,Forward,0,Y,R,191
New York Rangers,Kaapo Kakko,8481554,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Turku,FIN,2001-02-13,"",0,19,3,/api/v1/teams/3,New York Rangers,Kaapo,Kaapo Kakko,"6' 3""",8481554,Kakko,/api/v1/people/8481554,FIN,24,RW,R,Right Wing,Forward,1,Y,L,199
New York Rangers,Marc Staal,8471686,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,1,Thunder Bay,CAN,1987-01-13,ON,0,33,3,/api/v1/teams/3,New York Rangers,Marc,Marc Staal,"6' 4""",8471686,Staal,/api/v1/people/8471686,CAN,18,D,D,Defenseman,Defenseman,0,Y,L,209
New York Rangers,Micheal Haley,8474230,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Guelph,CAN,1986-03-30,ON,0,33,3,/api/v1/teams/3,New York Rangers,Micheal,Micheal Haley,"5' 11""",8474230,Haley,/api/v1/people/8474230,CAN,38,C,C,Center,Forward,0,I,L,202
New York Rangers,Mika Zibanejad,8476459,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,1,Huddinge,SWE,1993-04-18,"",0,26,3,/api/v1/teams/3,New York Rangers,Mika,Mika Zibanejad,"6' 2""",8476459,Zibanejad,/api/v1/people/8476459,SWE,93,C,C,Center,Forward,0,Y,R,208
New York Rangers,Pavel Buchnevich,8477402,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Cherepovets,RUS,1995-04-17,"",0,24,3,/api/v1/teams/3,New York Rangers,Pavel,Pavel Buchnevich,"6' 3""",8477402,Buchnevich,/api/v1/people/8477402,RUS,89,RW,R,Right Wing,Forward,0,Y,L,197
New York Rangers,Phillip Di Giuseppe,8476858,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Toronto,CAN,1993-10-09,ON,0,26,3,/api/v1/teams/3,New York Rangers,Phillip,Phillip Di Giuseppe,"6' 0""",8476858,Di Giuseppe,/api/v1/people/8476858,CAN,33,LW,L,Left Wing,Forward,0,Y,L,193
New York Rangers,Ryan Lindgren,8479324,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Burnsville,USA,1998-02-11,MN,0,22,3,/api/v1/teams/3,New York Rangers,Ryan,Ryan Lindgren,"6' 0""",8479324,Lindgren,/api/v1/people/8479324,USA,55,D,D,Defenseman,Defenseman,1,Y,L,191
New York Rangers,Ryan Strome,8476458,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Mississauga,CAN,1993-07-11,ON,0,26,3,/api/v1/teams/3,New York Rangers,Ryan,Ryan Strome,"6' 1""",8476458,Strome,/api/v1/people/8476458,CAN,16,C,C,Center,Forward,0,Y,R,193
New York Rangers,Tony DeAngelo,8477950,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Sewell,USA,1995-10-24,NJ,0,24,3,/api/v1/teams/3,New York Rangers,Tony,Tony DeAngelo,"5' 11""",8477950,DeAngelo,/api/v1/people/8477950,USA,77,D,D,Defenseman,Defenseman,0,Y,R,180
Ottawa Senators,Anders Nilsson,8475195,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Lulea,SWE,1990-03-19,"",0,29,9,/api/v1/teams/9,Ottawa Senators,Anders,Anders Nilsson,"6' 6""",8475195,Nilsson,/api/v1/people/8475195,SWE,31,G,G,Goalie,Goalie,0,I,L,232
Ottawa Senators,Anthony Duclair,8477407,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Pointe-Claire,CAN,1995-08-26,QC,0,24,9,/api/v1/teams/9,Ottawa Senators,Anthony,Anthony Duclair,"5' 11""",8477407,Duclair,/api/v1/people/8477407,CAN,10,LW,L,Left Wing,Forward,0,Y,L,198
Ottawa Senators,Artem Anisimov,8473573,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Yaroslavl,RUS,1988-05-24,"",0,31,9,/api/v1/teams/9,Ottawa Senators,Artem,Artem Anisimov,"6' 4""",8473573,Anisimov,/api/v1/people/8473573,RUS,51,C,C,Center,Forward,0,Y,L,199
Ottawa Senators,Bobby Ryan,8471676,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Cherry Hill,USA,1987-03-17,NJ,0,32,9,/api/v1/teams/9,Ottawa Senators,Bobby,Bobby Ryan,"6' 2""",8471676,Ryan,/api/v1/people/8471676,USA,9,RW,R,Right Wing,Forward,0,Y,R,208
Ottawa Senators,Brady Tkachuk,8480801,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Scottsdale,USA,1999-09-16,AZ,0,20,9,/api/v1/teams/9,Ottawa Senators,Brady,Brady Tkachuk,"6' 4""",8480801,Tkachuk,/api/v1/people/8480801,USA,7,LW,L,Left Wing,Forward,0,Y,L,212
Ottawa Senators,Chris Tierney,8476919,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Keswick,CAN,1994-07-01,ON,0,25,9,/api/v1/teams/9,Ottawa Senators,Chris,Chris Tierney,"6' 1""",8476919,Tierney,/api/v1/people/8476919,CAN,71,C,C,Center,Forward,0,Y,L,195
Ottawa Senators,Cody Goloubef,8474597,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Mississauga,CAN,1989-11-30,ON,0,30,9,/api/v1/teams/9,Ottawa Senators,Cody,Cody Goloubef,"6' 1""",8474597,Goloubef,/api/v1/people/8474597,CAN,29,D,D,Defenseman,Defenseman,0,Y,R,190
Ottawa Senators,Colin White,8478400,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Boston,USA,1997-01-30,MA,0,23,9,/api/v1/teams/9,Ottawa Senators,Colin,Colin White,"5' 11""",8478400,White,/api/v1/people/8478400,USA,36,C,C,Center,Forward,0,Y,R,191
Ottawa Senators,Connor Brown,8477015,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Toronto,CAN,1994-01-14,ON,0,26,9,/api/v1/teams/9,Ottawa Senators,Connor,Connor Brown,"6' 0""",8477015,Brown,/api/v1/people/8477015,CAN,28,RW,R,Right Wing,Forward,0,Y,R,186
Ottawa Senators,Craig Anderson,8467950,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Park Ridge,USA,1981-05-21,IL,0,38,9,/api/v1/teams/9,Ottawa Senators,Craig,Craig Anderson,"6' 2""",8467950,Anderson,/api/v1/people/8467950,USA,41,G,G,Goalie,Goalie,0,Y,L,186
Ottawa Senators,Drake Batherson,8480208,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Fort Wayne,USA,1998-04-27,IN,0,21,9,/api/v1/teams/9,Ottawa Senators,Drake,Drake Batherson,"6' 3""",8480208,Batherson,/api/v1/people/8480208,USA,19,RW,R,Right Wing,Forward,1,Y,R,206
Ottawa Senators,Dylan DeMelo,8476331,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,London,CAN,1993-05-01,ON,0,26,9,/api/v1/teams/9,Ottawa Senators,Dylan,Dylan DeMelo,"6' 0""",8476331,DeMelo,/api/v1/people/8476331,CAN,2,D,D,Defenseman,Defenseman,0,Y,R,191
Ottawa Senators,Filip Chlapik,8478488,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Prague,CZE,1997-06-03,"",0,22,9,/api/v1/teams/9,Ottawa Senators,Filip,Filip Chlapik,"6' 2""",8478488,Chlapik,/api/v1/people/8478488,CZE,78,C,C,Center,Forward,1,N,L,194
Ottawa Senators,Jean-Gabriel Pageau,8476419,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,1,Ottawa,CAN,1992-11-11,ON,0,27,9,/api/v1/teams/9,Ottawa Senators,Jean-Gabriel,Jean-Gabriel Pageau,"5' 10""",8476419,Pageau,/api/v1/people/8476419,CAN,44,C,C,Center,Forward,0,Y,R,180
Ottawa Senators,Marcus Hogberg,8477405,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Orebro,SWE,1994-11-25,"",0,25,9,/api/v1/teams/9,Ottawa Senators,Marcus,Marcus Hogberg,"6' 5""",8477405,Hogberg,/api/v1/people/8477405,SWE,35,G,G,Goalie,Goalie,1,Y,L,209
Ottawa Senators,Mark Borowiecki,8474697,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,1,Ottawa,CAN,1989-07-12,ON,0,30,9,/api/v1/teams/9,Ottawa Senators,Mark,Mark Borowiecki,"6' 2""",8474697,Borowiecki,/api/v1/people/8474697,CAN,74,D,D,Defenseman,Defenseman,0,Y,L,204
Ottawa Senators,Mike Reilly,8476422,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Chicago,USA,1993-07-13,IL,0,26,9,/api/v1/teams/9,Ottawa Senators,Mike,Mike Reilly,"6' 1""",8476422,Reilly,/api/v1/people/8476422,USA,5,D,D,Defenseman,Defenseman,0,Y,L,200
Ottawa Senators,Mikkel Boedker,8474571,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Brondby,DNK,1989-12-16,"",0,30,9,/api/v1/teams/9,Ottawa Senators,Mikkel,Mikkel Boedker,"5' 11""",8474571,Boedker,/api/v1/people/8474571,DNK,89,LW,L,Left Wing,Forward,0,Y,L,207
Ottawa Senators,Nick Paul,8477426,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Mississauga,CAN,1995-03-20,ON,0,24,9,/api/v1/teams/9,Ottawa Senators,Nick,Nick Paul,"6' 3""",8477426,Paul,/api/v1/people/8477426,CAN,13,LW,L,Left Wing,Forward,0,Y,L,219
Ottawa Senators,Nikita Zaitsev,8479458,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Moscow,RUS,1991-10-29,"",0,28,9,/api/v1/teams/9,Ottawa Senators,Nikita,Nikita Zaitsev,"6' 2""",8479458,Zaitsev,/api/v1/people/8479458,RUS,22,D,D,Defenseman,Defenseman,0,Y,R,188
Ottawa Senators,Ron Hainsey,8468493,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,1,Bolton,USA,1981-03-24,CT,0,38,9,/api/v1/teams/9,Ottawa Senators,Ron,Ron Hainsey,"6' 3""",8468493,Hainsey,/api/v1/people/8468493,USA,81,D,D,Defenseman,Defenseman,0,Y,L,201
Ottawa Senators,Scott Sabourin,8477149,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Orleans,CAN,1992-07-30,ON,0,27,9,/api/v1/teams/9,Ottawa Senators,Scott,Scott Sabourin,"6' 3""",8477149,Sabourin,/api/v1/people/8477149,CAN,49,RW,R,Right Wing,Forward,0,Y,R,208
Ottawa Senators,Thomas Chabot,8478469,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Sainte-Marie,CAN,1997-01-30,QC,0,23,9,/api/v1/teams/9,Ottawa Senators,Thomas,Thomas Chabot,"6' 2""",8478469,Chabot,/api/v1/people/8478469,CAN,72,D,D,Defenseman,Defenseman,0,Y,L,190
Ottawa Senators,Tyler Ennis,8474589,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Edmonton,CAN,1989-10-06,AB,0,30,9,/api/v1/teams/9,Ottawa Senators,Tyler,Tyler Ennis,"5' 9""",8474589,Ennis,/api/v1/people/8474589,CAN,63,RW,R,Right Wing,Forward,0,Y,L,161
Ottawa Senators,Vladislav Namestnikov,8476480,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Zhukovskiy,RUS,1992-11-22,"",0,27,9,/api/v1/teams/9,Ottawa Senators,Vladislav,Vladislav Namestnikov,"6' 0""",8476480,Namestnikov,/api/v1/people/8476480,RUS,90,LW,L,Left Wing,Forward,0,Y,L,183
Philadelphia Flyers,Brian Elliott,8470880,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Newmarket,CAN,1985-04-09,ON,0,34,4,/api/v1/teams/4,Philadelphia Flyers,Brian,Brian Elliott,"6' 2""",8470880,Elliott,/api/v1/people/8470880,CAN,37,G,G,Goalie,Goalie,0,Y,L,209
Philadelphia Flyers,Carter Hart,8479394,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Sherwood Park,CAN,1998-08-13,AB,0,21,4,/api/v1/teams/4,Philadelphia Flyers,Carter,Carter Hart,"6' 2""",8479394,Hart,/api/v1/people/8479394,CAN,79,G,G,Goalie,Goalie,0,Y,L,181
Philadelphia Flyers,Chris Stewart,8473485,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Toronto,CAN,1987-10-30,ON,0,32,4,/api/v1/teams/4,Philadelphia Flyers,Chris,Chris Stewart,"6' 2""",8473485,Stewart,/api/v1/people/8473485,CAN,44,RW,R,Right Wing,Forward,0,Y,R,242
Philadelphia Flyers,Claude Giroux,8473512,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Hearst,CAN,1988-01-12,ON,1,32,4,/api/v1/teams/4,Philadelphia Flyers,Claude,Claude Giroux,"5' 11""",8473512,Giroux,/api/v1/people/8473512,CAN,28,C,C,Center,Forward,0,Y,R,185
Philadelphia Flyers,Connor Bunnaman,8479382,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Guelph,CAN,1998-04-16,ON,0,21,4,/api/v1/teams/4,Philadelphia Flyers,Connor,Connor Bunnaman,"6' 1""",8479382,Bunnaman,/api/v1/people/8479382,CAN,82,C,C,Center,Forward,1,Y,L,207
Philadelphia Flyers,Ivan Provorov,8478500,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Yaroslavl,RUS,1997-01-13,"",0,23,4,/api/v1/teams/4,Philadelphia Flyers,Ivan,Ivan Provorov,"6' 1""",8478500,Provorov,/api/v1/people/8478500,RUS,9,D,D,Defenseman,Defenseman,0,Y,L,201
Philadelphia Flyers,Jakub Voracek,8474161,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Kladno,CZE,1989-08-15,"",0,30,4,/api/v1/teams/4,Philadelphia Flyers,Jakub,Jakub Voracek,"6' 2""",8474161,Voracek,/api/v1/people/8474161,CZE,93,RW,R,Right Wing,Forward,0,Y,L,214
Philadelphia Flyers,James van Riemsdyk,8474037,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Middletown,USA,1989-05-04,NJ,0,30,4,/api/v1/teams/4,Philadelphia Flyers,James,James van Riemsdyk,"6' 3""",8474037,van Riemsdyk,/api/v1/people/8474037,USA,25,LW,L,Left Wing,Forward,0,Y,L,217
Philadelphia Flyers,Joel Farabee,8480797,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Syracuse,USA,2000-02-25,NY,0,19,4,/api/v1/teams/4,Philadelphia Flyers,Joel,Joel Farabee,"6' 0""",8480797,Farabee,/api/v1/people/8480797,USA,49,LW,L,Left Wing,Forward,1,Y,L,164
Philadelphia Flyers,Justin Braun,8474027,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Minneapolis,USA,1987-02-10,MN,0,33,4,/api/v1/teams/4,Philadelphia Flyers,Justin,Justin Braun,"6' 2""",8474027,Braun,/api/v1/people/8474027,USA,61,D,D,Defenseman,Defenseman,0,Y,R,205
Philadelphia Flyers,Kevin Hayes,8475763,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Dorchester,USA,1992-05-08,MA,0,27,4,/api/v1/teams/4,Philadelphia Flyers,Kevin,Kevin Hayes,"6' 5""",8475763,Hayes,/api/v1/people/8475763,USA,13,C,C,Center,Forward,0,Y,L,216
